snapshot_utc,mode,event_id,commence_utc,home,away,book,market,outcome,point,price
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,spreads,Buffalo Bills,-4.5,1.93
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,spreads,Detroit Lions,4.5,1.91
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,totals,Over,53.5,1.91
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,totals,Under,53.5,1.93
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betsson,h2h,Buffalo Bills,,1.45
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betsson,h2h,Detroit Lions,,2.75
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betsson,spreads,Buffalo Bills,-3.5,1.88
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betsson,spreads,Detroit Lions,3.5,1.92
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betsson,totals,Over,53.5,1.86
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betsson,totals,Under,53.5,1.94
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,h2h,Buffalo Bills,,1.44
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,h2h,Detroit Lions,,2.8
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,spreads,Buffalo Bills,-4.0,1.88
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,spreads,Detroit Lions,4.0,1.93
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,totals,Over,53.5,1.93
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,totals,Under,53.5,1.88
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,h2h,Buffalo Bills,,1.48
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,h2h,Detroit Lions,,3.0
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,h2h_lay,Buffalo Bills,,1.5
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,h2h_lay,Detroit Lions,,3.1
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,spreads,Buffalo Bills,-4.5,1.96
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,spreads,Detroit Lions,4.5,1.92
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,totals,Over,53.5,1.95
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,totals,Under,53.5,1.91
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,h2h,Buffalo Bills,,1.48
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,h2h,Detroit Lions,,2.81
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,spreads,Buffalo Bills,-4.5,1.96
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,spreads,Detroit Lions,4.5,1.93
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,totals,Over,54.0,2.02
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,totals,Under,54.0,1.84
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betfair_ex_eu,h2h,Buffalo Bills,,1.47
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betfair_ex_eu,h2h,Detroit Lions,,3.0
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betfair_ex_eu,h2h_lay,Buffalo Bills,,1.5
2026-09-15T07:15:12Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betfair_ex_eu,h2h_lay,Detroit Lions,,3.1
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,draftkings,h2h,Buffalo Bills,,1.46
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,draftkings,h2h,Detroit Lions,,2.8
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,draftkings,spreads,Buffalo Bills,-4.5,1.89
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,draftkings,spreads,Detroit Lions,4.5,1.93
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,draftkings,totals,Over,53.5,1.87
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,draftkings,totals,Under,53.5,1.95
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,fanduel,h2h,Buffalo Bills,,1.44
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,fanduel,h2h,Detroit Lions,,2.88
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,fanduel,spreads,Buffalo Bills,-4.5,1.89
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,fanduel,spreads,Detroit Lions,4.5,1.93
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,fanduel,totals,Over,53.5,1.87
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,fanduel,totals,Under,53.5,1.95
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,h2h,Buffalo Bills,,1.44
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,h2h,Detroit Lions,,2.88
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,spreads,Buffalo Bills,-4.5,1.91
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,spreads,Detroit Lions,4.5,1.93
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,totals,Over,53.5,1.91
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,totals,Under,53.5,1.93
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betsson,h2h,Buffalo Bills,,1.41
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betsson,h2h,Detroit Lions,,2.91
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betsson,spreads,Buffalo Bills,-4.5,1.9
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betsson,spreads,Detroit Lions,4.5,1.9
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betsson,totals,Over,53.5,1.88
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betsson,totals,Under,53.5,1.92
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,h2h,Buffalo Bills,,1.43
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,h2h,Detroit Lions,,2.9
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,spreads,Buffalo Bills,-4.5,1.88
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,spreads,Detroit Lions,4.5,1.93
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,totals,Over,53.0,1.88
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,totals,Under,53.0,1.93
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,h2h,Buffalo Bills,,1.49
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,h2h,Detroit Lions,,3.0
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,h2h_lay,Buffalo Bills,,1.5
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,h2h_lay,Detroit Lions,,3.05
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,spreads,Buffalo Bills,-4.5,1.9
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,spreads,Detroit Lions,4.5,2.0
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,totals,Over,53.5,1.94
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,totals,Under,53.5,1.94
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,h2h,Buffalo Bills,,1.46
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,h2h,Detroit Lions,,2.89
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,spreads,Buffalo Bills,-4.5,1.91
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,spreads,Detroit Lions,4.5,1.98
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,totals,Over,54.0,2.01
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,totals,Under,54.0,1.85
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betfair_ex_eu,h2h,Buffalo Bills,,1.49
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betfair_ex_eu,h2h,Detroit Lions,,3.0
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betfair_ex_eu,h2h_lay,Buffalo Bills,,1.5
2026-09-15T15:12:58Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betfair_ex_eu,h2h_lay,Detroit Lions,,3.05
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,draftkings,h2h,Buffalo Bills,,1.46
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,draftkings,h2h,Detroit Lions,,2.8
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,draftkings,spreads,Buffalo Bills,-4.5,1.89
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,draftkings,spreads,Detroit Lions,4.5,1.93
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,draftkings,totals,Over,53.5,1.83
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,draftkings,totals,Under,53.5,2.0
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,fanduel,h2h,Buffalo Bills,,1.44
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,fanduel,h2h,Detroit Lions,,2.88
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,fanduel,spreads,Buffalo Bills,-4.5,1.89
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,fanduel,spreads,Detroit Lions,4.5,1.93
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,fanduel,totals,Over,53.5,1.87
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,fanduel,totals,Under,53.5,1.95
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,h2h,Buffalo Bills,,1.44
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,h2h,Detroit Lions,,2.85
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,spreads,Buffalo Bills,-4.5,1.91
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,spreads,Detroit Lions,4.5,1.93
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,totals,Over,54.0,1.91
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,totals,Under,54.0,1.93
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betsson,h2h,Buffalo Bills,,1.44
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betsson,h2h,Detroit Lions,,2.8
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betsson,spreads,Buffalo Bills,-4.5,1.94
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betsson,spreads,Detroit Lions,4.5,1.86
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betsson,totals,Over,53.5,1.86
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betsson,totals,Under,53.5,1.94
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,h2h,Buffalo Bills,,1.43
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,h2h,Detroit Lions,,2.9
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,spreads,Buffalo Bills,-4.5,1.88
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,spreads,Detroit Lions,4.5,1.93
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,totals,Over,53.5,1.88
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,totals,Under,53.5,1.93
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,h2h,Buffalo Bills,,1.48
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,h2h,Detroit Lions,,3.0
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,h2h_lay,Buffalo Bills,,1.49
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,h2h_lay,Detroit Lions,,3.1
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,spreads,Buffalo Bills,-4.5,1.9
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,spreads,Detroit Lions,4.5,2.0
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,totals,Over,54.0,1.97
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,totals,Under,54.0,1.93
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,h2h,Buffalo Bills,,1.46
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,h2h,Detroit Lions,,2.89
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,spreads,Buffalo Bills,-4.5,1.91
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,spreads,Detroit Lions,4.5,1.98
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,totals,Over,54.0,1.95
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,totals,Under,54.0,1.9
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,coolbet,h2h,Buffalo Bills,,1.45
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,coolbet,h2h,Detroit Lions,,2.85
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,coolbet,spreads,Buffalo Bills,-4.0,1.91
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,coolbet,spreads,Detroit Lions,4.0,1.93
2026-09-15T21:12:32Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,coolbet,totals,Over,54.0,1.92
