snapshot_utc,mode,event_id,commence_utc,home,away,book,market,outcome,point,price
2026-09-16T07:13:54Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betfair_ex_eu,h2h_lay,Buffalo Bills,,1.48
2026-09-16T07:13:54Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betfair_ex_eu,h2h_lay,Detroit Lions,,3.15
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,draftkings,h2h,Buffalo Bills,,1.43
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,draftkings,h2h,Detroit Lions,,2.9
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,draftkings,spreads,Buffalo Bills,-5.5,1.95
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,draftkings,spreads,Detroit Lions,5.5,1.87
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,draftkings,totals,Over,54.5,1.91
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,draftkings,totals,Under,54.5,1.91
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,fanduel,h2h,Buffalo Bills,,1.43
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,fanduel,h2h,Detroit Lions,,2.94
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,fanduel,spreads,Buffalo Bills,-4.5,1.87
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,fanduel,spreads,Detroit Lions,4.5,1.95
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,fanduel,totals,Over,54.5,1.88
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,fanduel,totals,Under,54.5,1.94
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,h2h,Buffalo Bills,,1.44
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,h2h,Detroit Lions,,2.88
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,spreads,Buffalo Bills,-4.5,1.91
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,spreads,Detroit Lions,4.5,1.93
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,totals,Over,54.5,1.91
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betmgm,totals,Under,54.5,1.93
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,h2h,Buffalo Bills,,1.43
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,h2h,Detroit Lions,,2.9
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,spreads,Buffalo Bills,-4.5,1.88
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,spreads,Detroit Lions,4.5,1.93
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,totals,Over,54.5,1.93
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betrivers,totals,Under,54.5,1.88
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,h2h,Buffalo Bills,,1.47
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,h2h,Detroit Lions,,3.05
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,h2h_lay,Buffalo Bills,,1.48
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,h2h_lay,Detroit Lions,,3.15
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,spreads,Buffalo Bills,-5.0,1.98
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,spreads,Detroit Lions,5.0,1.98
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,totals,Over,54.5,2.0
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,matchbook,totals,Under,54.5,1.93
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,h2h,Buffalo Bills,,1.44
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,h2h,Detroit Lions,,2.94
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,spreads,Buffalo Bills,-4.5,1.86
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,spreads,Detroit Lions,4.5,2.03
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,totals,Over,54.0,1.84
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,pinnacle,totals,Under,54.0,2.02
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,coolbet,h2h,Buffalo Bills,,1.42
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,coolbet,h2h,Detroit Lions,,2.98
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,coolbet,spreads,Buffalo Bills,-4.5,1.92
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,coolbet,spreads,Detroit Lions,4.5,1.92
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,coolbet,totals,Over,54.5,1.91
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,coolbet,totals,Under,54.5,1.93
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betfair_ex_eu,h2h,Buffalo Bills,,1.47
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betfair_ex_eu,h2h,Detroit Lions,,3.05
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betfair_ex_eu,h2h_lay,Buffalo Bills,,1.49
2026-09-16T15:12:59Z,scheduled,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,betfair_ex_eu,h2h_lay,Detroit Lions,,3.15
